key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.12654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-57,88,1,0,0,response7disk,5,60,-11,-6,1,0,0,rectangle,-11,-6,1,0,0,3,2,0,0.000515,-11,-6,1,0,0,0,59,59,19,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.142645,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-91,32,1,0,0,response7disk,5,61,3,-8,1,0,0,rectangle,3,-8,1,0,0,3,3,0,0.00085,3,-8,1,0,0,0,60,60,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.3605,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,66,23,1,0,0,response1disk,3,62,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,3,3,0,0.000595,-9,-3,1,0,0,0,61,61,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,4.86317,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,93,1,0,0,response1disk,4,63,-11,-8,1,0,0,rectangle,-11,-8,1,0,0,3,2,0,0.00133,-11,-8,1,0,0,0,62,62,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.988965,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,57,80,1,0,0,response1disk,6,64,-7,-5,1,0,0,rectangle,-7,-5,1,0,0,3,5,0,0.00053,-7,-5,1,0,0,0,63,63,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.809085,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,128,52,1,0,0,response1disk,6,65,-1,4,1,0,0,rectangle,-1,4,1,0,0,3,0,0,0.00058,-1,4,1,0,0,0,64,64,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.29678,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,-74,1,0,0,response3disk,3,66,-11,6,1,0,0,rectangle,-11,6,1,0,0,3,0,0,0.000615,-11,6,1,0,0,0,65,65,21,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.150355,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,86,1,0,0,response1disk,4,67,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,3,5,0,0.000495,-2,-1,1,0,0,0,66,66,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.90471,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-64,91,1,0,0,response7disk,4,68,-30,8,1,0,0,rectangle,-30,8,1,0,0,3,6,0,0.00053,-30,8,1,0,0,0,67,67,84,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.61299,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,32,86,1,0,0,response1disk,8,69,5,-4,1,0,0,rectangle,5,-4,1,0,0,3,5,0,0.0005,5,-4,1,0,0,0,68,68,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.87444,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,92,1,0,0,response1disk,1,70,5,2,1,0,0,rectangle,5,2,1,0,0,3,4,0,0.000535,5,2,1,0,0,0,69,69,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.68953,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,53,100,1,0,0,response1disk,7,71,2,12,1,0,0,rectangle,2,12,1,0,0,3,2,0,0.000565,2,12,1,0,0,0,70,70,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.69809,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,61,91,1,0,0,response1disk,7,72,11,-1,1,0,0,rectangle,11,-1,1,0,0,3,3,0,0.00096,11,-1,1,0,0,0,71,71,100,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.303395,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,87,1,0,0,response1disk,1,73,4,6,1,0,0,rectangle,4,6,1,0,0,3,7,0,0.000515,4,6,1,0,0,0,72,72,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.18779,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,98,-33,1,0,0,response3disk,5,74,-22,3,1,0,0,rectangle,-22,3,1,0,0,3,3,0,0.0005,-22,3,1,0,0,0,73,73,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.34812,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-58,39,1,0,0,response7disk,3,75,9,-10,1,0,0,rectangle,9,-10,1,0,0,3,4,0,0.0005,9,-10,1,0,0,0,74,74,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.060605,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-75,38,1,0,0,response7disk,4,76,-4,1,1,0,0,rectangle,-4,1,1,0,0,3,6,0,0.000755,-4,1,1,0,0,0,75,75,54,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.948795,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,37,1,0,0,response1disk,4,77,-3,-9.5,1,0,0,rectangle,-3,-9.5,1,0,0,3,4,0,0.00223,-3,-9.5,1,0,0,0,76,76,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.011335,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-112,28.5,1,0,0,response7disk,3,78,9,-0.5,1,0,0,rectangle,9,-0.5,1,0,0,3,6,0,0.000735,9,-0.5,1,0,0,0,77,77,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.085635,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-90,-56.5,1,0,0,response5disk,2,79,-3,8.5,1,0,0,rectangle,53,-70.5,1,0,0,4,4,1,1.566115,11,-7.5,1,0,0,0,78,78,36,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.52872,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,40.5,1,0,0,response1disk,5,80,-17,-6.5,1,0,0,rectangle,-17,-6.5,1,0,0,4,3,0,0.000755,-17,-6.5,1,0,0,0,79,79,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,2.17179,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-92,-51.5,1,0,0,response5disk,5,81,-18,-8.5,1,0,0,rectangle,-18,-8.5,1,0,0,4,5,0,0.00071,-18,-8.5,1,0,0,0,80,80,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.227295,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-86,-38.5,1,0,0,response5disk,9,82,-1,-5.5,1,0,0,rectangle,-1,-5.5,1,0,0,4,3,0,0.000565,-1,-5.5,1,0,0,0,81,81,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.19957,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-55,88.5,1,0,0,response7disk,2,83,-1,-5.5,1,0,0,rectangle,-1,-5.5,1,0,0,4,3,0,0.000675,-1,-5.5,1,0,0,0,82,82,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.97171,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63,95.5,1,0,0,response1disk,5,84,3,-9.5,1,0,0,rectangle,3,-9.5,1,0,0,4,1,0,0.00066,3,-9.5,1,0,0,0,83,83,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.304025,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-70,-76.5,1,0,0,response5disk,4,85,9,-0.5,1,0,0,rectangle,9,-0.5,1,0,0,4,4,0,0.000595,9,-0.5,1,0,0,0,84,84,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.99189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,89,-35.5,1,0,0,response3disk,2,86,6,15.5,1,0,0,rectangle,6,15.5,1,0,0,4,6,0,0.000495,6,15.5,1,0,0,0,85,85,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.946785,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128,66.5,1,0,0,response1disk,5,87,20,0.5,1,0,0,rectangle,20,0.5,1,0,0,4,5,0,0.000535,20,0.5,1,0,0,0,86,86,82,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.74247,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,49,94.5,1,0,0,response1disk,1,88,-1,-1.5,1,0,0,rectangle,-1,-1.5,1,0,0,4,5,0,0.00121,-1,-1.5,1,0,0,0,87,87,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.941995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-35,79.5,1,0,0,response7disk,1,89,-13,-5.5,1,0,0,rectangle,115,39.5,1,0,0,6,6,1,1.762505,11,-4.5,1,0,0,0,88,88,76,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.321685,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-93,49.5,1,0,0,response7disk,9,90,-8,10.5,1,0,0,rectangle,-8,10.5,1,0,0,6,4,0,0.00063,-8,10.5,1,0,0,0,89,89,10,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.90486,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-61,86.5,1,0,0,response7disk,9,91,-8,-3.5,1,0,0,rectangle,-8,-3.5,1,0,0,6,7,0,0.000485,-8,-3.5,1,0,0,0,90,90,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.68724,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-44,92.5,1,0,0,response7disk,7,92,-11,3.5,1,0,0,rectangle,-11,3.5,1,0,0,6,4,0,0.00061,-11,3.5,1,0,0,0,91,91,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,0.920235,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68,-88.5,1,0,0,response3disk,8,93,9,4.5,1,0,0,rectangle,9,4.5,1,0,0,6,0,0,0.00052,9,4.5,1,0,0,0,92,92,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.850735,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,89.5,1,0,0,response1disk,2,94,1,-13.5,1,0,0,rectangle,1,-13.5,1,0,0,6,4,0,0.00059,1,-13.5,1,0,0,0,93,93,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.516495,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,103.5,1,0,0,response1disk,8,95,-9,-6.5,1,0,0,rectangle,-9,-6.5,1,0,0,6,6,0,0.000525,-9,-6.5,1,0,0,0,94,94,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.388445,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-78,-56.5,1,0,0,response5disk,7,96,16,12.5,1,0,0,rectangle,16,12.5,1,0,0,6,6,0,0.000545,16,12.5,1,0,0,0,95,95,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.108905,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,124,46.5,1,0,0,response1disk,4,97,-2,-16.5,1,0,0,rectangle,-2,-16.5,1,0,0,6,4,0,0.000555,-2,-16.5,1,0,0,0,96,96,33,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.77004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,94.5,1,0,0,response1disk,8,98,-7,3.5,1,0,0,rectangle,-7,3.5,1,0,0,6,1,0,0.000565,-7,3.5,1,0,0,0,97,97,27,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.102675,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-50,66.5,1,0,0,response7disk,9,99,-8,6.5,1,0,0,rectangle,-8,6.5,1,0,0,6,7,0,0.00051,-8,6.5,1,0,0,0,98,98,17,1,,,,,,,,,,,,,,,,,,,,,
