key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.34299,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-44.79998922,-67.20000744,1,0,0,response5disk,4,19,-9.599988699,-5.600006521,1,0,0,rectangle,-9.599988699,-5.600006521,1,0,0,6,6,0,0.00081,-9.599988699,-5.600006521,1,0,0,0,18,18,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,4.355865,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-25.59998894,-80.00000763,1,0,0,response5disk,8,20,-11.19998872,-3.200006485,1,0,0,rectangle,-11.19998872,-3.200006485,1,0,0,6,1,0,0.000685,-11.19998872,-3.200006485,1,0,0,0,19,19,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.81468,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27.20001185,83.99999481,1,0,0,response1disk,8,21,8.800011575,8.799993694,1,0,0,rectangle,8.800011575,8.799993694,1,0,0,6,6,0,0.000765,8.800011575,8.799993694,1,0,0,0,20,20,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.13137,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40.80001205,117.5999953,1,0,0,response1disk,8,22,0.800011456,3.999993622,1,0,0,rectangle,0.800011456,3.999993622,1,0,0,6,4,0,0.001675,0.800011456,3.999993622,1,0,0,0,21,21,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,5.760905,,,,,,,,,,,,,,,,,,,,,,,,,,,7,60.00001234,100.7999951,1,0,0,response1disk,6,23,19.20001173,-6.4373E-06,1,0,0,rectangle,19.20001173,-6.4373E-06,1,0,0,6,4,0,0.00087,19.20001173,-6.4373E-06,1,0,0,0,22,22,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,2.35211,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-35.19998908,103.1999707,1,0,0,response7disk,4,24,-20.79998887,2.399993598,1,0,0,rectangle,-20.79998887,2.399993598,1,0,0,6,1,0,0.00071,-20.79998887,2.399993598,1,0,0,0,23,23,33,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.59979,,,,,,,,,,,,,,,,,,,,,,,,,,,9,84.0000127,108.7999952,1,0,0,response1disk,3,25,1.600060296,14.39999378,1,0,0,rectangle,1.600060296,14.39999378,1,0,0,6,3,0,0.00067,1.600060296,14.39999378,1,0,0,0,24,24,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.133835,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-39.99998915,-87.20000774,1,0,0,response5disk,2,26,4.000011504,-6.400006533,1,0,0,rectangle,39.20001203,-71.2000075,1,0,0,4,4,1,3.255155,-15.19998878,2.399993598,1,0,0,0,25,25,36,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.542395,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-47.99998927,78.39999473,1,0,0,response7disk,5,27,-31.99998903,-0.800006449,1,0,0,rectangle,-31.99998903,-0.800006449,1,0,0,4,0,0,0.00082,-31.99998903,-0.800006449,1,0,0,0,26,26,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,3.458005,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-68.79998958,108.7999952,1,0,0,response7disk,3,28,13.60006047,6.399993658,1,0,0,rectangle,13.60006047,6.399993658,1,0,0,4,4,0,0.00084,13.60006047,6.399993658,1,0,0,0,27,27,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.382025,,,,,,,,,,,,,,,,,,,,,,,,,,,5,64.80001241,101.5999951,1,0,0,response1disk,1,29,7.200011551,8.799993694,1,0,0,rectangle,7.200011551,8.799993694,1,0,0,4,1,0,0.00073,7.200011551,8.799993694,1,0,0,0,28,28,131,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,2.41004,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.20001215,75.9999947,1,0,0,response1disk,7,30,-6.399939823,11.19999373,1,0,0,rectangle,-6.399939823,11.19999373,1,0,0,4,2,0,0.00195,-6.399939823,11.19999373,1,0,0,0,29,29,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,2.112525,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-23.1999889,101.5999951,1,0,0,response7disk,7,31,4.000011504,-4.000006497,1,0,0,rectangle,4.000011504,-4.000006497,1,0,0,4,1,0,0.000795,4.000011504,-4.000006497,1,0,0,0,30,30,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.45296,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53.60001224,103.9999951,1,0,0,response1disk,2,32,15.20001167,3.999993622,1,0,0,rectangle,15.20001167,3.999993622,1,0,0,4,0,0,0.000845,15.20001167,3.999993622,1,0,0,0,31,31,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,5.024655,,,,,,,,,,,,,,,,,,,,,,,,,,,8,28.00001186,105.5999951,1,0,0,response1disk,3,33,-17.59998882,11.99999374,1,0,0,rectangle,-17.59998882,11.99999374,1,0,0,4,5,0,0.0007,-17.59998882,11.99999374,1,0,0,0,32,32,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.62947,,,,,,,,,,,,,,,,,,,,,,,,,,,7,72.00001252,74.39999467,1,0,0,response1disk,5,34,1.14441E-05,11.99999374,1,0,0,rectangle,1.14441E-05,11.99999374,1,0,0,4,4,0,0.000705,1.14441E-05,11.99999374,1,0,0,0,33,33,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.729325,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40.00001204,87.99999487,1,0,0,response1disk,8,35,6.400011539,10.39999372,1,0,0,rectangle,6.400011539,10.39999372,1,0,0,4,6,0,0.000755,6.400011539,10.39999372,1,0,0,0,34,34,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.495865,,,,,,,,,,,,,,,,,,,,,,,,,,,4,94.40001285,103.1999707,1,0,0,response1disk,9,36,1.14441E-05,3.999993622,1,0,0,rectangle,1.14441E-05,3.999993622,1,0,0,4,1,0,0.00149,1.14441E-05,3.999993622,1,0,0,0,35,35,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.21209,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26.40001184,83.19997039,1,0,0,response1disk,8,37,-4.799988627,4.799993634,1,0,0,rectangle,-4.799988627,4.799993634,1,0,0,4,1,0,0.000725,-4.799988627,4.799993634,1,0,0,0,36,36,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.198585,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.4000119,70.39999461,1,0,0,response1disk,6,38,12.80001163,12.79999375,1,0,0,rectangle,12.80001163,12.79999375,1,0,0,4,0,0,0.001045,12.80001163,12.79999375,1,0,0,0,37,37,144,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.34583,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.60006053,63.99999452,1,0,0,response1disk,7,39,-7.199988663,4.799993634,1,0,0,rectangle,-7.199988663,4.799993634,1,0,0,4,4,0,0.00066,-7.199988663,4.799993634,1,0,0,0,38,38,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.36389,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39.20001203,80.79999477,1,0,0,response1disk,1,40,9.600060415,6.399993658,1,0,0,rectangle,55.20001227,-71.2000075,1,0,0,4,4,1,2.665195,0.800011456,7.999993682,1,0,0,0,39,39,159,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.78267,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-67.19998956,109.5999952,1,0,0,response7disk,7,41,-18.39994,4.799993634,1,0,0,rectangle,-18.39994,4.799993634,1,0,0,4,5,0,0.0008,-18.39994,4.799993634,1,0,0,0,40,40,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.88981,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-43.99998921,93.59999496,1,0,0,response7disk,1,42,10.4000116,-3.200006485,1,0,0,rectangle,10.4000116,-3.200006485,1,0,0,4,0,0,0.000795,10.4000116,-3.200006485,1,0,0,0,41,41,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.59281,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-38.3999403,-58.40000731,1,0,0,response5disk,3,43,-29.599989,-8.800006568,1,0,0,rectangle,-29.599989,-8.800006568,1,0,0,4,3,0,0.00088,-29.599989,-8.800006568,1,0,0,0,42,42,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.50648,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.20001197,62.39999449,1,0,0,response1disk,6,44,1.14441E-05,-8.000006557,1,0,0,rectangle,1.14441E-05,-8.000006557,1,0,0,4,7,0,0.00081,1.14441E-05,-8.000006557,1,0,0,0,43,43,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.79392,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-27.19998896,66.39999455,1,0,0,response7disk,7,45,-13.59998876,8.799993694,1,0,0,rectangle,-13.59998876,8.799993694,1,0,0,4,3,0,0.000765,-13.59998876,8.799993694,1,0,0,0,44,44,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.4285,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.20001203,79.19997033,1,0,0,response1disk,4,46,-5.599988639,-4.000006497,1,0,0,rectangle,-5.599988639,-4.000006497,1,0,0,4,4,0,0.000725,-5.599988639,-4.000006497,1,0,0,0,45,45,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.442875,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-23.99998891,57.59999442,1,0,0,response7disk,6,47,-12.79998875,9.599993706,1,0,0,rectangle,-12.79998875,9.599993706,1,0,0,4,7,0,0.000925,-12.79998875,9.599993706,1,0,0,0,46,46,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.31468,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36.80001199,71.99999464,1,0,0,response1disk,3,48,1.14441E-05,0.799993575,1,0,0,rectangle,1.14441E-05,0.799993575,1,0,0,4,7,0,0.000705,1.14441E-05,0.799993575,1,0,0,0,47,47,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.364195,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-35.99998909,57.59999442,1,0,0,response7disk,5,49,-19.19998884,-4.000006497,1,0,0,rectangle,-19.19998884,-4.000006497,1,0,0,4,7,0,0.00098,-19.19998884,-4.000006497,1,0,0,0,48,48,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.758535,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34.40001196,71.99999464,1,0,0,response1disk,1,50,0.800011456,8.799993694,1,0,0,rectangle,0.800011456,8.799993694,1,0,0,4,0,0,0.00096,0.800011456,8.799993694,1,0,0,0,49,49,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.377855,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-32.79998904,61.59999448,1,0,0,response7disk,5,51,-12.79998875,12.79999375,1,0,0,rectangle,-12.79998875,12.79999375,1,0,0,4,6,0,0.001785,-12.79998875,12.79999375,1,0,0,0,50,50,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.853195,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-33.59998906,102.3999951,1,0,0,response7disk,9,52,3.200011492,1.599993587,1,0,0,rectangle,3.200011492,1.599993587,1,0,0,4,4,0,0.00079,3.200011492,1.599993587,1,0,0,0,51,51,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.49585,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21.60006059,107.1999707,1,0,0,response1disk,9,53,3.200011492,3.999993622,1,0,0,rectangle,3.200011492,3.999993622,1,0,0,4,3,0,0.00098,3.200011492,3.999993622,1,0,0,0,52,52,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.49391,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40.80001205,83.19997039,1,0,0,response1disk,9,54,12.00001162,1.599993587,1,0,0,rectangle,37.60006083,-63.20000738,1,0,0,4,4,1,1.77735,-8.799988687,3.999993622,1,0,0,0,53,53,136,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa44fa36ad9c1039f9988e1,5ff3a3de3986cc99928e6dda,2021-01-04_23h42.00.873,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.46927,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43.20001209,76.79999471,1,0,0,response1disk,1,55,-7.199988663,-6.4373E-06,1,0,0,rectangle,-7.199988663,-6.4373E-06,1,0,0,4,3,0,0.000675,-7.199988663,-6.4373E-06,1,0,0,0,54,54,53,1,,,,,,,,,,,,,,,,,,,,,
