key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.97427,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,147.5,1,0,0,response1disk,7,59,-2,-14.5,1,0,0,rectangle,-2,-14.5,1,0,0,0,1,0,0.000405,-2,-14.5,1,0,0,0,58,58,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.806995,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-45,142.5,1,0,0,response7disk,2,60,3,-0.5,1,0,0,rectangle,3,-0.5,1,0,0,0,2,0,0.000425,3,-0.5,1,0,0,0,59,59,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.24104,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-125,49.5,1,0,0,response7disk,5,61,5,-3.5,1,0,0,rectangle,5,-3.5,1,0,0,0,0,0,0.0005,5,-3.5,1,0,0,0,60,60,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.88961,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-61,153.5,1,0,0,response7disk,5,62,-5,18.5,1,0,0,rectangle,-5,18.5,1,0,0,0,4,0,0.000425,-5,18.5,1,0,0,0,61,61,19,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.251775,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50,138.5,1,0,0,response1disk,8,63,7,8.5,1,0,0,rectangle,7,8.5,1,0,0,0,4,0,0.000425,7,8.5,1,0,0,0,62,62,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.367265,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,142.5,1,0,0,response1disk,2,64,4,-12.5,1,0,0,rectangle,4,-12.5,1,0,0,0,7,0,0.00054,4,-12.5,1,0,0,0,63,63,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.73775,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-49,139.5,1,0,0,response7disk,9,65,-7,-0.5,1,0,0,rectangle,-7,-0.5,1,0,0,0,6,0,0.000455,-7,-0.5,1,0,0,0,64,64,17,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.78463,,,,,,,,,,,,,,,,,,,,,,,,,,,5,58,-134.5,1,0,0,response3disk,8,66,-3,4.5,1,0,0,rectangle,-3,4.5,1,0,0,0,3,0,0.00045,-3,4.5,1,0,0,0,65,65,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.390995,,,,,,,,,,,,,,,,,,,,,,,,,,,7,57,-137.5,1,0,0,response3disk,8,67,5,-4.5,1,0,0,rectangle,117,-52.5,1,0,0,5,5,1,2.73829,-4,0.5,1,0,0,0,66,66,97,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.46017,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-39,-139.5,1,0,0,response5disk,7,68,-6,1.5,1,0,0,rectangle,-6,1.5,1,0,0,5,6,0,0.000435,-6,1.5,1,0,0,0,67,67,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.41527,,,,,,,,,,,,,,,,,,,,,,,,,,,4,118,-55.5,1,0,0,response3disk,7,69,26,-3.5,1,0,0,rectangle,26,-3.5,1,0,0,5,5,0,0.000425,26,-3.5,1,0,0,0,68,68,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.14254,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54,145.5,1,0,0,response1disk,4,70,-3,6.5,1,0,0,rectangle,-3,6.5,1,0,0,5,4,0,0.000425,-3,6.5,1,0,0,0,69,69,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.0992,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,147.5,1,0,0,response1disk,1,71,-4,6.5,1,0,0,rectangle,-4,6.5,1,0,0,5,0,0,0.000435,-4,6.5,1,0,0,0,70,70,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.93704,,,,,,,,,,,,,,,,,,,,,,,,,,,4,125,-47.5,1,0,0,response3disk,9,72,-2,3.5,1,0,0,rectangle,-2,3.5,1,0,0,5,3,0,0.00045,-2,3.5,1,0,0,0,71,71,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.68922,,,,,,,,,,,,,,,,,,,,,,,,,,,5,117,-51.5,1,0,0,response3disk,8,73,12,3.5,1,0,0,rectangle,12,3.5,1,0,0,5,5,0,0.000455,12,3.5,1,0,0,0,72,72,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.0992,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,143.5,1,0,0,response1disk,6,74,-5,10.5,1,0,0,rectangle,-5,10.5,1,0,0,5,1,0,0.000495,-5,10.5,1,0,0,0,73,73,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.89645,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,136.5,1,0,0,response1disk,7,75,3,-6.5,1,0,0,rectangle,3,-6.5,1,0,0,5,4,0,0.000405,3,-6.5,1,0,0,0,74,74,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.08835,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,146.5,1,0,0,response1disk,8,76,13,1.5,1,0,0,rectangle,13,1.5,1,0,0,5,0,0,0.00048,13,1.5,1,0,0,0,75,75,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.412875,,,,,,,,,,,,,,,,,,,,,,,,,,,8,116,-49.5,1,0,0,response3disk,5,77,-6,-2.5,1,0,0,rectangle,-6,-2.5,1,0,0,5,1,0,0.00046,-6,-2.5,1,0,0,0,76,76,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.910725,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-54,147.5,1,0,0,response7disk,7,78,5,8.5,1,0,0,rectangle,5,8.5,1,0,0,5,5,0,0.000455,5,8.5,1,0,0,0,77,77,51,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.257305,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-110,-54.5,1,0,0,response5disk,9,79,6,-5.5,1,0,0,rectangle,6,-5.5,1,0,0,5,5,0,0.00048,6,-5.5,1,0,0,0,78,78,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.36037,,,,,,,,,,,,,,,,,,,,,,,,,,,9,135,44.5,1,0,0,response1disk,3,80,-1,3.5,1,0,0,rectangle,-1,3.5,1,0,0,5,4,0,0.00044,-1,3.5,1,0,0,0,79,79,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.131725,,,,,,,,,,,,,,,,,,,,,,,,,,,6,71,-133.5,1,0,0,response3disk,8,81,0,-4.5,1,0,0,rectangle,0,-4.5,1,0,0,5,0,0,0.000415,0,-4.5,1,0,0,0,80,80,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.38781,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-52,-134.5,1,0,0,response5disk,2,82,-20,-4.5,1,0,0,rectangle,-112,-51.5,1,0,0,5,2,1,1.740395,10,-4.5,1,0,0,0,81,81,36,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.89998,,,,,,,,,,,,,,,,,,,,,,,,,,,8,120,-54.5,1,0,0,response3disk,3,83,12,-2.5,1,0,0,rectangle,12,-2.5,1,0,0,5,5,0,0.000425,12,-2.5,1,0,0,0,82,82,71,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.27612,,,,,,,,,,,,,,,,,,,,,,,,,,,5,58,-133.5,1,0,0,response3disk,7,84,22,9.5,1,0,0,rectangle,22,9.5,1,0,0,5,2,0,0.00045,22,9.5,1,0,0,0,83,83,7,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.241115,,,,,,,,,,,,,,,,,,,,,,,,,,,2,117,-47.5,1,0,0,response3disk,4,85,6,0.5,1,0,0,rectangle,6,0.5,1,0,0,5,5,0,0.000445,6,0.5,1,0,0,0,84,84,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.11587,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-53,-132.5,1,0,0,response5disk,5,86,-4,-12.5,1,0,0,rectangle,-4,-12.5,1,0,0,5,7,0,0.000455,-4,-12.5,1,0,0,0,85,85,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,1.060815,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-115,-50.5,1,0,0,response5disk,3,87,-3,-4.5,1,0,0,rectangle,-3,-4.5,1,0,0,5,1,0,0.000565,-3,-4.5,1,0,0,0,86,86,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.644065,,,,,,,,,,,,,,,,,,,,,,,,,,,3,135,51.5,1,0,0,response1disk,9,88,1,-9.5,1,0,0,rectangle,1,-9.5,1,0,0,5,3,0,0.000425,1,-9.5,1,0,0,0,87,87,79,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.48726,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-118,51.5,1,0,0,response7disk,3,89,-3,-0.5,1,0,0,rectangle,-3,-0.5,1,0,0,5,4,0,0.00046,-3,-0.5,1,0,0,0,88,88,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.02566,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-123,48.5,1,0,0,response7disk,6,90,-10,4.5,1,0,0,rectangle,-10,4.5,1,0,0,5,2,0,0.00041,-10,4.5,1,0,0,0,89,89,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.128925,,,,,,,,,,,,,,,,,,,,,,,,,,,8,56,136.5,1,0,0,response1disk,2,91,11,4.5,1,0,0,rectangle,11,4.5,1,0,0,5,2,0,0.000375,11,4.5,1,0,0,0,90,90,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.8156,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,140.5,1,0,0,response1disk,1,92,9,4.5,1,0,0,rectangle,9,4.5,1,0,0,5,5,0,0.0004,9,4.5,1,0,0,0,91,91,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.69685,,,,,,,,,,,,,,,,,,,,,,,,,,,9,140,46.5,1,0,0,response1disk,3,93,13,0.5,1,0,0,rectangle,13,0.5,1,0,0,5,6,0,0.000405,13,0.5,1,0,0,0,92,92,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.19568,,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,-133.5,1,0,0,response3disk,6,94,-3,-11.5,1,0,0,rectangle,-3,-11.5,1,0,0,5,7,0,0.00044,-3,-11.5,1,0,0,0,93,93,37,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.610355,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-51,149.5,1,0,0,response7disk,4,95,1,-5.5,1,0,0,rectangle,1,-5.5,1,0,0,5,2,0,0.00062,1,-5.5,1,0,0,0,94,94,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.11439,,,,,,,,,,,,,,,,,,,,,,,,,,,4,135,44.5,1,0,0,response1disk,2,96,-5,0.5,1,0,0,rectangle,-5,0.5,1,0,0,5,3,0,0.000455,-5,0.5,1,0,0,0,95,95,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,2.42158,,,,,,,,,,,,,,,,,,,,,,,,,,,9,119,-54.5,1,0,0,response3disk,6,97,-9,5.5,1,0,0,rectangle,-9,5.5,1,0,0,5,5,0,0.000435,-9,5.5,1,0,0,0,96,96,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.19942,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,136.5,1,0,0,response1disk,5,98,5,-1.5,1,0,0,rectangle,5,-1.5,1,0,0,5,0,0,0.00037,5,-1.5,1,0,0,0,97,97,82,1,,,,,,,,,,,,,,,,,,,,,
