key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.806425,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,161,64,1,0,0,response1disk,1,9,-9,6,1,0,0,rectangle,-9,6,1,0,0,,7,0,0.0007,-9,6,1,0,0,0,8,8,131,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.564355,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-65,120,1,0,0,response7disk,6,10,2,-4,1,0,0,rectangle,2,-4,1,0,0,,6,0,0.00068,2,-4,1,0,0,0,9,9,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.209205,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-30,-131,1,0,0,response5disk,9,11,15,3,1,0,0,rectangle,15,3,1,0,0,,6,0,0.000685,15,3,1,0,0,0,10,10,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.025135,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,144,-47,1,0,0,response3disk,9,12,-16,-2,1,0,0,rectangle,-16,-2,1,0,0,,7,0,0.00114,-16,-2,1,0,0,0,11,11,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,2.255135,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-108,-64,1,0,0,response5disk,5,13,12,3,1,0,0,rectangle,12,3,1,0,0,,1,0,0.001095,12,3,1,0,0,0,12,12,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,3.596575,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,135,47,1,0,0,response1disk,2,14,3,-2,1,0,0,rectangle,3,-2,1,0,0,,3,0,0.00061,3,-2,1,0,0,0,13,13,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.54638,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-39,-128,1,0,0,response5disk,7,15,8,-4,1,0,0,rectangle,8,-4,1,0,0,,3,0,0.00064,8,-4,1,0,0,0,14,14,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.39607,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-33,113,1,0,0,response7disk,7,16,-18,0,1,0,0,rectangle,-18,0,1,0,0,,7,0,0.00106,-18,0,1,0,0,0,15,15,51,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.10464,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-41,-129,1,0,0,response5disk,5,17,15,0,1,0,0,rectangle,15,0,1,0,0,,6,0,0.001035,15,0,1,0,0,0,16,16,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f596c23afaf421c275d4640,5ff3a402bc4c4da0edd58235,2021-01-05_00h26.03.749,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.03786,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,140,-55,1,0,0,response3disk,2,18,-9,-1,1,0,0,rectangle,-9,-1,1,0,0,,7,0,0.00077,-9,-1,1,0,0,0,17,17,112,1,,,,,,,,,,,,,,,,,,,,,
